Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
tr|Q5SUV8|Q5SUV8_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ddc PE=1 SV=1;sp|O88533|DDC_MOUSE Aromatic-L-amino-acid decarboxylase OS=Mus musculus OX=10090 GN=Ddc PE=1 SV=1;tr|Q5SUV9|Q5SUV9_MOUSE Aromatic-L-amino-acid decarboxylase (Fragment),2757400,1248300,1568300,2458400,1875800,2679800
tr|Q3UQL2|Q3UQL2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cops3 PE=1 SV=1;sp|O88543|CSN3_MOUSE COP9 signalosome complex subunit 3 OS=Mus musculus OX=10090 GN=Cops3 PE=1 SV=3;tr|Q3TEA5|Q3TEA5_MOUSE Uncharacterized protein (Fragment) OS=Mus ,10129000,7792200,9006000,4609500,9868900,6908900
"tr|Q3TIJ1|Q3TIJ1_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Cops4 PE=2 SV=1;tr|Q14AI7|Q14AI7_MOUSE COP9 (Constitutive photomorphogenic) homolog, subunit 4 (Arabidopsis thaliana) OS=Mus musculus OX=10090 GN=Cops4 PE=1 SV=1;sp|O88544|CSN4_MOUS",10786000,8588900,9003900,5159200,8298600,7209000
sp|O88569|ROA2_MOUSE Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Mus musculus OX=10090 GN=Hnrnpa2b1 PE=1 SV=2;tr|B7ZP22|B7ZP22_MOUSE Heterogeneous nuclear ribonucleoprotein A2/B1 OS=Mus musculus OX=10090 GN=Hnrnpa2b1 PE=2 SV=1,10127000,13397000,7876100,6722800,11326000,14887000
sp|O88587|COMT_MOUSE Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2,1987700,1746700,1950900,1252700,1383100,1623900
"tr|Q3ZB20|Q3ZB20_MOUSE Calcium channel, voltage-dependent, gamma subunit 2 OS=Mus musculus OX=10090 GN=Cacng2 PE=1 SV=1;sp|O88602|CCG2_MOUSE Voltage-dependent calcium channel gamma-2 subunit OS=Mus musculus OX=10090 GN=Cacng2 PE=1 SV=1",428510,437170,575310,315060,556930,274100
tr|Q80UU0|Q80UU0_MOUSE Golgi SNAP receptor complex member 1 OS=Mus musculus OX=10090 GN=Gosr1 PE=2 SV=1;sp|O88630|GOSR1_MOUSE Golgi SNAP receptor complex member 1 OS=Mus musculus OX=10090 GN=Gosr1 PE=1 SV=2,55822,73523,62058,26115,38725,34158
tr|Q8CF81|Q8CF81_MOUSE ATP-dependent Clp protease proteolytic subunit OS=Mus musculus OX=10090 GN=Clpp PE=2 SV=1;tr|Q3UGW4|Q3UGW4_MOUSE ATP-dependent Clp protease proteolytic subunit (Fragment) OS=Mus musculus OX=10090 GN=Clpp PE=2 SV=1;sp|O88696|CLPP_MOUS,1050400,1003400,705450,384160,746280,637030
sp|O88737|BSN_MOUSE Protein bassoon OS=Mus musculus OX=10090 GN=Bsn PE=1 SV=4,36991000,30023000,37114000,35776000,65974000,37529000
tr|Q3UTV3|Q3UTV3_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Gdap1 PE=2 SV=1;tr|Q3UEX4|Q3UEX4_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Gdap1 PE=2 SV=1;sp|O88741|GDAP1_MOUSE Ganglioside-induced differentiation-assoc,9383000,7116400,7938500,4416500,6993100,5814700
tr|Q561M4|Q561M4_MOUSE Target of myb1 homolog (Chicken) OS=Mus musculus OX=10090 GN=Tom1 PE=2 SV=1;tr|Q3UDC3|Q3UDC3_MOUSE Target of Myb protein 1 OS=Mus musculus OX=10090 GN=Tom1 PE=1 SV=1;sp|O88746|TOM1_MOUSE Target of Myb protein 1 OS=Mus musculus OX=100,4552700,9930600,4387400,2329500,4606300,2993900
sp|O88792|JAM1_MOUSE Junctional adhesion molecule A OS=Mus musculus OX=10090 GN=F11r PE=1 SV=2,59107,174800,58679,39989,85503,35088
"tr|Q3V349|Q3V349_MOUSE Doublecortin, isoform CRA_b OS=Mus musculus OX=10090 GN=Dcx PE=2 SV=1;tr|Q9CXL6|Q9CXL6_MOUSE Doublecortin, isoform CRA_a OS=Mus musculus OX=10090 GN=Dcx PE=1 SV=1;tr|Q6PGI2|Q6PGI2_MOUSE Dcx protein OS=Mus musculus OX=10090 GN=Dcx PE=",53609,459880,6761.6,41483,67844,51004
tr|Q0QER9|Q0QER9_MOUSE Isocitrate dehydrogenase 1 (Fragment) OS=Mus musculus OX=10090 GN=Idh1 PE=2 SV=1;tr|Q5HZJ8|Q5HZJ8_MOUSE Isocitrate dehydrogenase [NADP] OS=Mus musculus OX=10090 GN=Idh1 PE=2 SV=1;tr|Q3TJ51|Q3TJ51_MOUSE Isocitrate dehydrogenase [NADP],7142700,5861500,5564200,3275000,4319700,3946700
sp|O88935|SYN1_MOUSE Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1 PE=1 SV=2,79177000,50978000,62210000,44666000,49332000,53617000
sp|O88951|LIN7B_MOUSE Protein lin-7 homolog B OS=Mus musculus OX=10090 GN=Lin7b PE=1 SV=2,52168,35144,32051,15571,26736,29603
tr|Q3TTY6|Q3TTY6_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Lin7c PE=2 SV=1;tr|Q3UX93|Q3UX93_MOUSE Protein lin-7 homolog OS=Mus musculus OX=10090 GN=Lin7c PE=2 SV=1;sp|O88952|LIN7C_MOUSE Protein lin-7 homolog C OS=Mus musculus OX=,490000,713190,619040,248030,522330,322400
tr|Q6A0D9|Q6A0D9_MOUSE Glucosamine-6-phosphate isomerase (Fragment) OS=Mus musculus OX=10090 GN=Gnpda1 PE=2 SV=1;sp|O88958|GNPI1_MOUSE Glucosamine-6-phosphate isomerase 1 OS=Mus musculus OX=10090 GN=Gnpda1 PE=1 SV=3;tr|D3Z0R5|D3Z0R5_MOUSE Glucosamine-6-pho,371770,310510,297890,170910,279840,247480
sp|O88983|STX8_MOUSE Syntaxin-8 OS=Mus musculus OX=10090 GN=Stx8 PE=1 SV=1,53306,52075,80190,25501,57913,42947
"tr|Q8BNF3|Q8BNF3_MOUSE Tripeptidyl peptidase I, isoform CRA_a OS=Mus musculus OX=10090 GN=Tpp1 PE=2 SV=1;tr|Q3U2Z6|Q3U2Z6_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Tpp1 PE=2 SV=1;tr|Q3TDY6|Q3TDY6_MOUSE Uncharacterized protein OS=Mus musculu",396570,408310,362440,256350,421360,328810
tr|Q3U9K3|Q3U9K3_MOUSE Coronin OS=Mus musculus OX=10090 GN=Coro1a PE=2 SV=1;tr|Q3U232|Q3U232_MOUSE Coronin OS=Mus musculus OX=10090 GN=Coro1a PE=2 SV=1;tr|Q3U1N0|Q3U1N0_MOUSE Coronin OS=Mus musculus OX=10090 GN=Coro1a PE=1 SV=1;tr|Q3T9L1|Q3T9L1_MOUSE Coron,4564700,3571900,4413800,4204300,7640800,4650300
"tr|Q545K5|Q545K5_MOUSE MCG116386, isoform CRA_a OS=Mus musculus OX=10090 GN=Rbm3 PE=1 SV=1;tr|Q8BG13|Q8BG13_MOUSE RNA-binding protein 3 OS=Mus musculus OX=10090 GN=Rbm3 PE=1 SV=1;sp|O89086|RBM3_MOUSE RNA-binding protein 3 OS=Mus musculus OX=10090 GN=Rbm3 P",2514400,5723500,2899700,2940600,4919300,3474700
sp|O89112|LANC1_MOUSE LanC-like protein 1 OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1;tr|B2KGR2|B2KGR2_MOUSE LanC-like protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Lancl1 PE=1 SV=1,7074200,5285700,6398600,4992700,7455200,6021500
tr|Q99KF5|Q99KF5_MOUSE Hypoxanthine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Hprt PE=2 SV=1;sp|P00493|HPRT_MOUSE Hypoxanthine-guanine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Hprt1 PE=1 SV=3,16937000,13206000,13576000,6817000,11495000,8836800
sp|P00920|CAH2_MOUSE Carbonic anhydrase 2 OS=Mus musculus OX=10090 GN=Ca2 PE=1 SV=4;tr|A0A0A6YX78|A0A0A6YX78_MOUSE Carbonic anhydrase 2 (Fragment) OS=Mus musculus OX=10090 GN=Car2 PE=1 SV=1,30564000,24037000,49979000,11588000,26362000,15307000
sp|P01027|CO3_MOUSE Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3;tr|H3BL60|H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus OX=10090 GN=C3 PE=1 SV=1,474510,794660,570940,201090,442160,251800
tr|Q9D239|Q9D239_MOUSE Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=2 SV=1;tr|Q3U679|Q3U679_MOUSE Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=2 SV=1;sp|P01887|B2MG_MOUSE Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=1 SV=2,98640,127860,84675,44696,126390,83286
sp|P03995|GFAP_MOUSE Glial fibrillary acidic protein OS=Mus musculus OX=10090 GN=Gfap PE=1 SV=4,49331000,72982000,39338000,9263600,35957000,28446000
tr|Q3TA19|Q3TA19_MOUSE Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=2 SV=1;tr|Q3TZG9|Q3TZG9_MOUSE Anion exchange protein (Fragment) OS=Mus musculus OX=10090 GN=Slc4a1 PE=2 SV=1;tr|Q3TZ29|Q3TZ29_MOUSE Anion exchange protein (Fragment) OS=Mus,1766200,1629600,1137000,649660,755170,1297300
tr|Q9QYT9|Q9QYT9_MOUSE Major prion protein OS=Mus musculus OX=10090 GN=Prnpb PE=3 SV=1;tr|Q4FJQ7|Q4FJQ7_MOUSE Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=1 SV=1;tr|Q3UG89|Q3UG89_MOUSE Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=2 SV,1699600,1393200,1377300,854880,1303400,1052200
sp|P05063|ALDOC_MOUSE Fructose-bisphosphate aldolase C OS=Mus musculus OX=10090 GN=Aldoc PE=1 SV=4,173100000,151770000,184040000,75388000,138820000,98076000
sp|P05132|KAPCA_MOUSE cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus OX=10090 GN=Prkaca PE=1 SV=3;tr|J9JDU9|J9JDU9_MOUSE cAMP-dependent protein kinase catalytic subunit alpha isoform (Fragment) OS=Mus musculus OX=10090 GN=Prkaca PE=2,683150,423360,531120,459890,517830,613810
"sp|P05201|AATC_MOUSE Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3",121820000,103310000,128880000,66979000,105830000,87047000
"sp|P05202|AATM_MOUSE Aspartate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Got2 PE=1 SV=1",90193000,70268000,81782000,49401000,65378000,72418000
sp|P05213|TBA1B_MOUSE Tubulin alpha-1B chain OS=Mus musculus OX=10090 GN=Tuba1b PE=1 SV=2;tr|Q99KA2|Q99KA2_MOUSE Tubulin alpha chain (Fragment) OS=Mus musculus OX=10090 GN=Tuba1b PE=2 SV=1,1031600000,722110000,821760000,354950000,513440000,516450000
sp|P06745|G6PI_MOUSE Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4;tr|B7ZWL9|B7ZWL9_MOUSE Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi1 PE=2 SV=1;tr|B2RXT5|B2RXT5_MOUSE Glucose-6-phosphate isomerase OS=Mus musculu,79296000,56160000,70388000,37703000,51812000,54631000
tr|Q3TQP6|Q3TQP6_MOUSE Malic enzyme OS=Mus musculus OX=10090 GN=Me1 PE=1 SV=1;tr|Q921S3|Q921S3_MOUSE Malic enzyme OS=Mus musculus OX=10090 GN=Me1 PE=2 SV=1;sp|P06801|MAOX_MOUSE NADP-dependent malic enzyme OS=Mus musculus OX=10090 GN=Me1 PE=1 SV=2;tr|Q99LF5,3346000,2279700,2976800,1381900,1855700,1685700
sp|P06837|NEUM_MOUSE Neuromodulin OS=Mus musculus OX=10090 GN=Gap43 PE=1 SV=1,7843500,4267600,4783500,2076500,3453700,3931600
tr|Q9D6A4|Q9D6A4_MOUSE Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=2 SV=1;tr|Q5M9K1|Q5M9K1_MOUSE Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=1 SV=1;sp|P07309|TTHY_MOUSE Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=1 SV=1,359460,433220,928330,279900,272930,371950
tr|Q542G9|Q542G9_MOUSE Annexin OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=1;tr|Q3UCD3|Q3UCD3_MOUSE Annexin OS=Mus musculus OX=10090 GN=Anxa2 PE=2 SV=1;sp|P07356|ANXA2_MOUSE Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2;tr|B0V2N7|B0V2N7_MOUSE Annexi,694640,1416600,602240,583340,1875400,577680
tr|Q546G4|Q546G4_MOUSE Albumin 1 OS=Mus musculus OX=10090 GN=Alb PE=1 SV=1;sp|P07724|ALBU_MOUSE Serum albumin OS=Mus musculus OX=10090 GN=Alb PE=1 SV=3,25630000,51690000,103170000,46160000,37231000,26143000
"tr|Q80Y52|Q80Y52_MOUSE Heat shock protein 90, alpha (Cytosolic), class A member 1 OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=2;tr|Q3UIF3|Q3UIF3_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=2 SV=1;sp|P07901|HS90A_MOUSE Heat shock ",93125000,78013000,82423000,37433000,70594000,49982000
sp|P08030|APT_MOUSE Adenine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Aprt PE=1 SV=2,321350,298570,213290,163490,221070,209080
"tr|Q91V38|Q91V38_MOUSE Heat shock protein 90, beta (Grp94), member 1 OS=Mus musculus OX=10090 GN=Hsp90b1 PE=2 SV=1;tr|Q3UBU0|Q3UBU0_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Hsp90b1 PE=2 SV=1;tr|Q3UAD6|Q3UAD6_MOUSE Heat shock protein 90kDa ",37254000,36059000,29465000,19439000,31999000,23326000
tr|Q6GTX3|Q6GTX3_MOUSE Apoe protein OS=Mus musculus OX=10090 GN=Apoe PE=2 SV=1;tr|Q4FK40|Q4FK40_MOUSE Apoe protein OS=Mus musculus OX=10090 GN=Apoe PE=2 SV=1;tr|Q3UBS0|Q3UBS0_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Apoe PE=2 SV=1;tr|Q3TXU,25587000,23068000,28668000,12968000,25035000,17836000
sp|P08228|SODC_MOUSE Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2,1708200,2077500,1298800,770010,1758000,1326200
"sp|P08249|MDHM_MOUSE Malate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3",273610000,240490000,228460000,145220000,234950000,206520000
tr|Q8BGR3|Q8BGR3_MOUSE Calcium/calmodulin-dependent protein kinase IV OS=Mus musculus OX=10090 GN=Camk4 PE=1 SV=1;sp|P08414|KCC4_MOUSE Calcium/calmodulin-dependent protein kinase type IV OS=Mus musculus OX=10090 GN=Camk4 PE=1 SV=2,1982200,851820,2461200,2146700,2506500,2928000
tr|Q05DD2|Q05DD2_MOUSE Nefl protein (Fragment) OS=Mus musculus OX=10090 GN=Nefl PE=2 SV=1;sp|P08551|NFL_MOUSE Neurofilament light polypeptide OS=Mus musculus OX=10090 GN=Nefl PE=1 SV=5,90038000,29769000,168900000,40991000,84805000,49227000
sp|P08752|GNAI2_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Mus musculus OX=10090 GN=Gnai2 PE=1 SV=5;tr|A0A0A6YWA9|A0A0A6YWA9_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-2 (Fragment) OS=Mus musculus OX=10090 GN=Gnai2 PE,82427000,52172000,49846000,25890000,38926000,40144000
sp|P09055|ITB1_MOUSE Integrin beta-1 OS=Mus musculus OX=10090 GN=Itgb1 PE=1 SV=1,2491300,2499500,1974400,1119100,2026400,1710200
tr|Q3UDR2|Q3UDR2_MOUSE Protein disulfide-isomerase (Fragment) OS=Mus musculus OX=10090 GN=P4hb PE=2 SV=1;tr|Q3UJA8|Q3UJA8_MOUSE Protein disulfide-isomerase OS=Mus musculus OX=10090 GN=P4hb PE=2 SV=1;tr|Q3UBY9|Q3UBY9_MOUSE Protein disulfide-isomerase OS=Mus,14118000,13785000,13119000,7928000,15988000,9959800
tr|Q9CT46|Q9CT46_MOUSE Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Ncl PE=2 SV=1;tr|Q8CE30|Q8CE30_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ncl PE=2 SV=1;tr|Q8CD23|Q8CD23_MOUSE Uncharacterized protein OS=Mus musculus OX=1,2013900,3676900,1580100,1711900,2131100,2438300
sp|P09411|PGK1_MOUSE Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4;tr|S4R2M7|S4R2M7_MOUSE Phosphoglycerate kinase OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=1,179800000,146420000,191820000,102650000,159080000,131870000
sp|P09528|FRIH_MOUSE Ferritin heavy chain OS=Mus musculus OX=10090 GN=Fth1 PE=1 SV=2,5139000,5576600,5686700,3107700,3475200,3815200
"tr|Q4FJX9|Q4FJX9_MOUSE Superoxide dismutase OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=1;tr|Q3U8W4|Q3U8W4_MOUSE Superoxide dismutase OS=Mus musculus OX=10090 GN=Sod2 PE=2 SV=1;sp|P09671|SODM_MOUSE Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=1",26054000,21484000,24114000,10075000,12885000,17716000
sp|P0C7M9|CLC2L_MOUSE C-type lectin domain family 2 member L OS=Mus musculus OX=10090 GN=Clec2l PE=1 SV=1,391630,187740,483420,182160,198290,287530
sp|P0DN34|NDUB1_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufb1 PE=3 SV=1,1370600,1015500,911600,1038900,666440,1396600
sp|P0DP28|CALM3_MOUSE Calmodulin-3 OS=Mus musculus OX=10090 GN=Calm3 PE=1 SV=1;sp|P0DP27|CALM2_MOUSE Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1;sp|P0DP26|CALM1_MOUSE Calmodulin-1 OS=Mus musculus OX=10090 GN=Calm1 PE=1 SV=1;tr|Q3UKW2|Q3UKW2_MO,11623000,9916500,8059900,9114700,10783000,12779000
sp|P10078|ZFP28_MOUSE Zinc finger protein 28 OS=Mus musculus OX=10090 GN=Zfp28 PE=2 SV=3,102610,96213,62844,44439,50325,36769
tr|Q58E64|Q58E64_MOUSE Elongation factor 1-alpha OS=Mus musculus OX=10090 GN=Eef1a1 PE=1 SV=1;tr|Q3UZQ3|Q3UZQ3_MOUSE Elongation factor 1-alpha OS=Mus musculus OX=10090 GN=Eef1a1 PE=2 SV=1;tr|Q3UA81|Q3UA81_MOUSE Elongation factor 1-alpha OS=Mus musculus OX=,7058900,5107500,4303200,2311300,1690500,3804300
tr|Q9DD05|Q9DD05_MOUSE Delta-aminolevulinic acid dehydratase OS=Mus musculus OX=10090 GN=Alad PE=2 SV=1;sp|P10518|HEM2_MOUSE Delta-aminolevulinic acid dehydratase OS=Mus musculus OX=10090 GN=Alad PE=1 SV=1;tr|Q8VCZ1|Q8VCZ1_MOUSE Alad protein OS=Mus musculu,1622700,1300200,1233600,646450,1267600,1007700
tr|Q3TVS6|Q3TVS6_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ctsb PE=2 SV=1;tr|Q3TC17|Q3TC17_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Ctsb PE=2 SV=1;sp|P10605|CATB_MOUSE Cathepsin B OS=Mus musculus OX=10090 GN=Ctsb PE=1 SV=2,2881000,2608000,2143000,1376700,2608000,1857600
tr|Q52KC1|Q52KC1_MOUSE Eukaryotic translation initiation factor 4A2 OS=Mus musculus OX=10090 GN=Eif4a2 PE=2 SV=1;sp|P10630|IF4A2_MOUSE Eukaryotic initiation factor 4A-II OS=Mus musculus OX=10090 GN=Eif4a2 PE=1 SV=2;tr|Q8BTU6|Q8BTU6_MOUSE Eukaryotic initiat,6717800,7902000,5962000,4466100,7117200,5275500
sp|P10639|THIO_MOUSE Thioredoxin OS=Mus musculus OX=10090 GN=Txn PE=1 SV=3,4775500,4890700,4921900,2949700,5248800,3933200
sp|P10852|4F2_MOUSE 4F2 cell-surface antigen heavy chain OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1;tr|Q3TN39|Q3TN39_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc3a2 PE=2 SV=1;tr|Q8BTJ9|Q8BTJ9_MOUSE Uncharacterized protein OS=Mus musculus,29593000,23991000,27913000,13317000,24718000,16901000
tr|Q8C1Y3|Q8C1Y3_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=H1f0 PE=2 SV=1;tr|Q3U4Y0|Q3U4Y0_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=H1f0 PE=2 SV=1;sp|P10922|H10_MOUSE Histone H1.0 OS=Mus musculus OX=10090 GN=H1f0 PE=2 SV=4,473090,642980,367260,236080,344740,358650
sp|P11031|TCP4_MOUSE Activated RNA polymerase II transcriptional coactivator p15 OS=Mus musculus OX=10090 GN=Sub1 PE=1 SV=3,2512900,3982600,2103900,2124800,3137900,2607400
tr|Q3UAX2|Q3UAX2_MOUSE Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=2 SV=1;tr|Q8C562|Q8C562_MOUSE Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=2 SV=1;tr|Q4FJQ8|Q4FJQ8_MOUSE Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=2 SV=1;tr|Q,1463800,879600,934910,568670,554380,902160
"tr|Q5EBJ0|Q5EBJ0_MOUSE Fatty acid binding protein 3, muscle and heart OS=Mus musculus OX=10090 GN=Fabp3 PE=1 SV=1;sp|P11404|FABPH_MOUSE Fatty acid-binding protein, heart OS=Mus musculus OX=10090 GN=Fabp3 PE=1 SV=5",4120800,3415500,4150300,2848200,4750900,3246500
tr|Q71LX8|Q71LX8_MOUSE Heat shock protein 84b OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=1;sp|P11499|HS90B_MOUSE Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,226560000,187500000,186210000,99427000,154570000,133280000
"sp|P11881|ITPR1_MOUSE Inositol 1,4,5-trisphosphate receptor type 1 OS=Mus musculus OX=10090 GN=Itpr1 PE=1 SV=2;tr|Q8C7X9|Q8C7X9_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Itpr1 PE=2 SV=1;tr|Q3UVA1|Q3UVA1_MOUSE Uncharacterized protein (Fragme",6285200,3229200,7404300,8548400,9305800,7365800
sp|P11983|TCPA_MOUSE T-complex protein 1 subunit alpha OS=Mus musculus OX=10090 GN=Tcp1 PE=1 SV=3,25197000,22373000,19583000,13308000,18093000,16196000
"sp|P12382|PFKAL_MOUSE ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus OX=10090 GN=Pfkl PE=1 SV=4;tr|Q8CD98|Q8CD98_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Pfkl PE=2 SV=1",33110000,21728000,28010000,18640000,25150000,21677000
tr|Q8CEF3|Q8CEF3_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Calb1 PE=2 SV=1;tr|Q8C5H2|Q8C5H2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Calb1 PE=2 SV=1;sp|P12658|CALB1_MOUSE Calbindin OS=Mus musculus OX=10090 GN=Calb1 PE=1 SV=,15447000,7109600,14020000,10968000,11770000,7436400
"sp|P12787|COX5A_MOUSE Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2",13954000,12064000,18303000,10749000,19966000,12743000
"tr|Q8C5M4|Q8C5M4_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Pdcd6 PE=2 SV=1;sp|P12815|PDCD6_MOUSE Programmed cell death protein 6 OS=Mus musculus OX=10090 GN=Pdcd6 PE=1 SV=2;tr|Q3UGE5|Q3UGE5_MOUSE Programmed cell death 6, isoform CRA_a OS=Mu",7683400,6092900,6622300,4609500,5824000,6194400
sp|P12960|CNTN1_MOUSE Contactin-1 OS=Mus musculus OX=10090 GN=Cntn1 PE=1 SV=1,63133000,37552000,61020000,30001000,55405000,43456000
"tr|Q6PAC1|Q6PAC1_MOUSE Gelsolin, isoform CRA_c OS=Mus musculus OX=10090 GN=Gsn PE=2 SV=1;tr|Q3UCW8|Q3UCW8_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Gsn PE=2 SV=1;tr|Q3U9Q8|Q3U9Q8_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Gsn",5623400,9017000,8837000,3388000,6594200,3948900
sp|P13595|NCAM1_MOUSE Neural cell adhesion molecule 1 OS=Mus musculus OX=10090 GN=Ncam1 PE=1 SV=3;tr|E9Q589|E9Q589_MOUSE Neural cell adhesion molecule 1 OS=Mus musculus OX=10090 GN=Ncam1 PE=1 SV=1;tr|A0A0A6YY47|A0A0A6YY47_MOUSE Neural cell adhesion molecul,55591000,80677000,36199000,16489000,25800000,26147000
tr|Q545P0|Q545P0_MOUSE Sodium/potassium-transporting ATPase subunit beta OS=Mus musculus OX=10090 GN=Atp1b1 PE=1 SV=1;tr|Q3TV47|Q3TV47_MOUSE Sodium/potassium-transporting ATPase subunit beta OS=Mus musculus OX=10090 GN=Atp1b1 PE=2 SV=1;tr|Q3TSQ1|Q3TSQ1_MOU,78778000,63519000,79989000,34675000,63972000,55197000
tr|Q3US82|Q3US82_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=C1qb PE=2 SV=1;tr|Q3U6I5|Q3U6I5_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=C1qb PE=2 SV=1;sp|P14106|C1QB_MOUSE Complement C1q subcomponent subunit B OS=Mus musculus O,2497200,1544600,2172500,1950700,2995800,2197100
sp|P14115|RL27A_MOUSE 60S ribosomal protein L27a OS=Mus musculus OX=10090 GN=Rpl27a PE=1 SV=5,3494300,4008300,2782600,2210500,3584200,2579000
tr|Q5M9N8|Q5M9N8_MOUSE Ribosomal protein L7 OS=Mus musculus OX=10090 GN=Rpl7 PE=1 SV=1;tr|Q3UBI6|Q3UBI6_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rpl7 PE=2 SV=1;sp|P14148|RL7_MOUSE 60S ribosomal protein L7 OS=Mus musculus OX=10090 GN=Rpl7 P,10685000,11892000,8774900,6040000,11309000,8189500
"sp|P14152|MDHC_MOUSE Malate dehydrogenase, cytoplasmic OS=Mus musculus OX=10090 GN=Mdh1 PE=1 SV=3",142150000,119400000,149730000,78150000,115610000,112520000
